nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,discarded,discarded_selesai_isolasi,discarded_meninggal,discarded_baru,discarded_selesai_isolasi_baru,discarded_meninggal_baru
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-17,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-18,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-19,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-20,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-21,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-22,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-23,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-24,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-25,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-26,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-27,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-28,31,31,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-29,32,31,0,1,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-30,32,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,3171031003,2020-10-31,32,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-01,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-02,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-03,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-04,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-05,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-06,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-07,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-08,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-09,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-10,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-11,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-12,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-13,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-14,31,31,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-15,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-16,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-17,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-18,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-19,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-20,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-21,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-22,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-23,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-24,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-25,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-26,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-27,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-28,32,32,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-29,32,32,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-30,32,32,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,3171031002,2020-10-31,32,32,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-01,20,20,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-02,20,20,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-03,20,20,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-04,20,20,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-05,20,20,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-06,20,20,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-07,21,21,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-08,22,22,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-09,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-10,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-11,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-12,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-13,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-14,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-15,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-16,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-17,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-18,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-19,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-20,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-21,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-22,22,22,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-23,25,25,0,3,3,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-24,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-25,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-26,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-27,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-28,26,26,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-29,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-30,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,3171031001,2020-10-31,27,27,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-01,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-02,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-03,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-04,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-05,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-06,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-07,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-08,29,29,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-09,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-10,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-11,30,30,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-12,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-13,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-14,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-15,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-16,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-17,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-18,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-19,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-20,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-21,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-22,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-23,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-24,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-25,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-26,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-27,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-28,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-29,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-30,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,3171031004,2020-10-31,30,30,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-01,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-02,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-03,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-04,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-05,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-06,27,27,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-07,28,28,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-08,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-09,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-10,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-11,29,29,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-12,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-13,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-14,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-15,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-16,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-17,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-18,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-19,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-20,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-21,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-22,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-23,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-24,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-25,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-26,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-27,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-28,29,29,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-29,31,31,0,2,2,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-30,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,3171031007,2020-10-31,31,31,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-01,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-02,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-03,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-04,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-05,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-06,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-07,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-08,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-09,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-10,25,25,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-11,26,26,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-12,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-13,26,26,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-14,27,27,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-15,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-16,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-17,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-18,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-19,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-20,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-21,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-22,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-23,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-24,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-25,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-26,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-27,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-28,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-29,27,27,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-30,28,28,0,1,1,0
DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,3171031008,2020-10-31,28,28,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-01,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-02,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-03,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-04,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-05,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-06,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-07,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-08,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-09,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-10,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-11,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-12,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-13,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-14,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-15,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-16,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-17,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-18,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-19,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-20,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-21,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-22,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-23,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-24,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-25,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-26,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-27,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-28,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-29,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-30,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,3171061003,2020-10-31,11,11,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-01,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-02,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-03,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-04,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-05,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-06,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-07,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-08,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-09,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-10,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-11,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-12,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-13,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-14,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-15,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-16,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-17,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-18,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-19,7,7,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,3171061004,2020-10-20,7,7,0,0,0,0
