nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,pelaku_perjalanan,pelaku_perjalanan_perawatan_rs,pelaku_perjalanan_isolasi_di_rumah,pelaku_perjalanan_selesai_isolasi,pelaku_perjalanan_baru,pelaku_perjalanan_perawatan_rs_baru,pelaku_perjalanan_isolasi_di_rumah_baru,pelaku_perjalanan_selesai_isolasi_baru
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-19,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-20,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-21,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-22,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-23,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-24,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-25,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-26,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-27,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-28,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-29,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-30,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,3174061004,2020-10-31,20,0,0,20,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-01,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-02,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-03,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-04,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-05,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-06,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-07,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-08,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-09,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-10,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-11,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-12,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-13,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-14,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-15,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-16,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-17,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-18,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-19,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-20,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-21,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-22,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-23,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-24,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-25,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-26,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-27,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-28,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-29,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-30,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,3174061002,2020-10-31,27,0,0,27,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-01,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-02,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-03,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-04,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-05,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-06,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-07,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-08,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-09,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-10,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-11,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-12,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-13,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-14,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-15,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-16,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-17,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-18,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-19,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-20,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-21,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-22,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-23,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-24,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-25,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-26,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-27,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-28,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-29,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-30,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,3174061003,2020-10-31,73,0,0,73,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-01,12,0,1,11,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-02,12,0,1,11,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-03,12,0,1,11,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-04,12,0,1,11,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-05,12,0,0,12,0,0,-1,1
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-06,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-07,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-08,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-09,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-10,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-11,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-12,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-13,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-14,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-15,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-16,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-17,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-18,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-19,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-20,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-21,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-22,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-23,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-24,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-25,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-26,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-27,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-28,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-29,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-30,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,3174091003,2020-10-31,12,0,0,12,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-01,1,0,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-02,1,0,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-03,1,0,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-04,1,0,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-05,1,0,0,1,0,0,-1,1
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-06,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-07,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-08,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-09,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-10,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-11,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-12,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-13,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-14,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-15,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-16,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-17,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-18,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-19,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-20,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-21,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-22,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-23,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-24,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-25,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-26,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-27,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-28,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-29,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-30,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,3174091006,2020-10-31,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-01,8,0,1,7,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-02,8,0,1,7,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-03,8,0,1,7,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-04,8,0,1,7,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-05,8,0,0,8,0,0,-1,1
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-06,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-07,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-08,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-09,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-10,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-11,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-12,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-13,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-14,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-15,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-16,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-17,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-18,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-19,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-20,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-21,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-22,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-23,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-24,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-25,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-26,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-27,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-28,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-29,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-30,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,3174091001,2020-10-31,8,0,0,8,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-01,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-02,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-03,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-04,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-05,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-06,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-07,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-08,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-09,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-10,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-11,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-12,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-13,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-14,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-15,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-16,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-17,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-18,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-19,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-20,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-21,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-22,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-23,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-24,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-25,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-26,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-27,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-28,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-29,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-30,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,3174091004,2020-10-31,6,0,0,6,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,3174091002,2020-10-01,11,0,1,10,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,3174091002,2020-10-02,11,0,1,10,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,3174091002,2020-10-03,11,0,1,10,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,3174091002,2020-10-04,11,0,1,10,0,0,0,0
